Subject	Item	GermanPillai	Duration	Step	LevelEnglish	SelVowel1	ReactionTime
46	pedal_paddle	0.635754826	long	9	high	0	911
46	pedal_paddle	0.635754826	long	4	high	1	755
46	pedal_paddle	0.635754826	long	3	high	1	696
46	pedal_paddle	0.635754826	long	2	high	1	897
46	pedal_paddle	0.635754826	long	7	high	0	837
46	pedal_paddle	0.635754826	long	10	high	0	935
46	pedal_paddle	0.635754826	long	2	high	1	714
46	pedal_paddle	0.635754826	long	1	high	1	1058
46	pedal_paddle	0.635754826	long	9	high	0	879
46	pedal_paddle	0.635754826	long	5	high	0	828
46	pedal_paddle	0.635754826	long	11	high	0	780
46	pedal_paddle	0.635754826	long	8	high	0	776
46	pedal_paddle	0.635754826	long	7	high	0	790
46	pedal_paddle	0.635754826	long	4	high	1	1095
46	pedal_paddle	0.635754826	long	6	high	0	819
46	pedal_paddle	0.635754826	long	3	high	1	913
47	pen_pan	0.782212584	long	5	mid	1	1843
47	pen_pan	0.782212584	long	8	mid	1	790
47	pen_pan	0.782212584	long	9	mid	1	1165
47	pen_pan	0.782212584	long	3	mid	1	859
47	pen_pan	0.782212584	long	6	mid	1	785
47	pen_pan	0.782212584	long	2	mid	1	646
47	pen_pan	0.782212584	long	7	mid	1	750
47	pen_pan	0.782212584	long	10	mid	0	874
47	pen_pan	0.782212584	long	11	mid	0	722
47	pen_pan	0.782212584	long	4	mid	1	729
47	pen_pan	0.782212584	long	1	mid	1	840
47	pen_pan	0.782212584	long	5	mid	1	882
47	pen_pan	0.782212584	long	3	mid	1	701
47	pen_pan	0.782212584	long	11	mid	0	806
47	pen_pan	0.782212584	long	6	mid	1	766
47	pen_pan	0.782212584	long	8	mid	1	775
47	pen_pan	0.782212584	long	10	mid	1	662
47	pen_pan	0.782212584	long	4	mid	1	770
47	pen_pan	0.782212584	long	7	mid	1	659
47	pen_pan	0.782212584	long	2	mid	1	747
47	pen_pan	0.782212584	long	1	mid	1	865
47	pen_pan	0.782212584	long	9	mid	0	741
47	pen_pan	0.782212584	long	1	mid	1	754
47	pen_pan	0.782212584	long	2	mid	1	752
47	pen_pan	0.782212584	long	8	mid	0	758
47	pen_pan	0.782212584	long	6	mid	0	1011
47	pen_pan	0.782212584	long	5	mid	1	653
47	pen_pan	0.782212584	long	9	mid	1	575
47	pen_pan	0.782212584	long	4	mid	1	732
47	pen_pan	0.782212584	long	11	mid	0	653
47	pen_pan	0.782212584	long	3	mid	1	636
47	pen_pan	0.782212584	long	7	mid	1	676
47	pen_pan	0.782212584	long	10	mid	0	791
47	pedal_paddle	0.782212584	long	1	mid	1	970
47	pedal_paddle	0.782212584	long	11	mid	0	703
47	pedal_paddle	0.782212584	long	9	mid	0	769
47	pedal_paddle	0.782212584	long	2	mid	1	806
47	pedal_paddle	0.782212584	long	8	mid	0	793
47	pedal_paddle	0.782212584	long	6	mid	0	712
47	pedal_paddle	0.782212584	long	10	mid	0	649
47	pedal_paddle	0.782212584	long	4	mid	1	761
47	pedal_paddle	0.782212584	long	7	mid	0	1032
47	pedal_paddle	0.782212584	long	3	mid	1	762
47	pedal_paddle	0.782212584	long	5	mid	1	593
47	pedal_paddle	0.782212584	long	8	mid	0	818
47	pedal_paddle	0.782212584	long	9	mid	0	710
47	pedal_paddle	0.782212584	long	11	mid	0	851
47	pedal_paddle	0.782212584	long	10	mid	0	766
47	pedal_paddle	0.782212584	long	2	mid	1	627
47	pedal_paddle	0.782212584	long	3	mid	1	673
47	pedal_paddle	0.782212584	long	1	mid	1	624
47	pedal_paddle	0.782212584	long	5	mid	0	772
47	pedal_paddle	0.782212584	long	4	mid	0	1136
47	pedal_paddle	0.782212584	long	6	mid	0	716
47	pedal_paddle	0.782212584	long	7	mid	0	661
47	pedal_paddle	0.782212584	long	8	mid	0	667
47	pedal_paddle	0.782212584	long	10	mid	0	627
47	pedal_paddle	0.782212584	long	3	mid	1	939
47	pedal_paddle	0.782212584	long	7	mid	1	1361
47	pedal_paddle	0.782212584	long	1	mid	1	751
47	pedal_paddle	0.782212584	long	6	mid	0	1394
47	pedal_paddle	0.782212584	long	4	mid	1	700
47	pedal_paddle	0.782212584	long	11	mid	0	713
47	pedal_paddle	0.782212584	long	9	mid	0	592
47	pedal_paddle	0.782212584	long	2	mid	1	531
47	pedal_paddle	0.782212584	long	5	mid	1	994
48	pen_pan	0.500203712	long	3	high	1	2053
48	pen_pan	0.500203712	long	2	high	1	1452
48	pen_pan	0.500203712	long	6	high	1	1375
48	pen_pan	0.500203712	long	5	high	1	3301
48	pen_pan	0.500203712	long	1	high	1	5139
48	pen_pan	0.500203712	long	8	high	1	1977
48	pen_pan	0.500203712	long	11	high	0	942
48	pen_pan	0.500203712	long	4	high	1	833
48	pen_pan	0.500203712	long	7	high	1	844
48	pen_pan	0.500203712	long	10	high	0	756
48	pen_pan	0.500203712	long	9	high	0	746
48	pen_pan	0.500203712	long	4	high	1	836
48	pen_pan	0.500203712	long	5	high	1	726
48	pen_pan	0.500203712	long	11	high	0	681
48	pen_pan	0.500203712	long	7	high	0	678
48	pen_pan	0.500203712	long	1	high	1	633
48	pen_pan	0.500203712	long	6	high	1	612
48	pen_pan	0.500203712	long	2	high	1	728
48	pen_pan	0.500203712	long	10	high	0	705
48	pen_pan	0.500203712	long	8	high	1	1404
48	pen_pan	0.500203712	long	9	high	0	770
48	pen_pan	0.500203712	long	3	high	1	705
48	pen_pan	0.500203712	long	7	high	1	623
48	pen_pan	0.500203712	long	11	high	0	708
48	pen_pan	0.500203712	long	5	high	1	806
48	pen_pan	0.500203712	long	1	high	1	743
48	pen_pan	0.500203712	long	2	high	1	709
48	pen_pan	0.500203712	long	8	high	0	680
48	pen_pan	0.500203712	long	4	high	1	667
48	pen_pan	0.500203712	long	9	high	0	794
48	pen_pan	0.500203712	long	3	high	1	611
48	pen_pan	0.500203712	long	10	high	0	727
48	pen_pan	0.500203712	long	6	high	1	664
48	pedal_paddle	0.500203712	long	3	high	1	1808
48	pedal_paddle	0.500203712	long	4	high	1	1032
48	pedal_paddle	0.500203712	long	5	high	1	1003
48	pedal_paddle	0.500203712	long	1	high	1	994
48	pedal_paddle	0.500203712	long	11	high	0	764
48	pedal_paddle	0.500203712	long	6	high	0	868
48	pedal_paddle	0.500203712	long	2	high	1	793
48	pedal_paddle	0.500203712	long	10	high	0	729
48	pedal_paddle	0.500203712	long	9	high	0	1126
48	pedal_paddle	0.500203712	long	7	high	0	885
48	pedal_paddle	0.500203712	long	8	high	0	832
48	pedal_paddle	0.500203712	long	3	high	1	664
48	pedal_paddle	0.500203712	long	11	high	0	658
48	pedal_paddle	0.500203712	long	1	high	1	571
48	pedal_paddle	0.500203712	long	8	high	0	678
48	pedal_paddle	0.500203712	long	2	high	1	617
48	pedal_paddle	0.500203712	long	10	high	0	550
48	pedal_paddle	0.500203712	long	5	high	0	743
48	pedal_paddle	0.500203712	long	6	high	0	766
48	pedal_paddle	0.500203712	long	7	high	0	697
48	pedal_paddle	0.500203712	long	9	high	0	789
48	pedal_paddle	0.500203712	long	4	high	1	709
48	pedal_paddle	0.500203712	long	10	high	0	805
48	pedal_paddle	0.500203712	long	9	high	0	843
48	pedal_paddle	0.500203712	long	1	high	1	790
48	pedal_paddle	0.500203712	long	5	high	1	1197
48	pedal_paddle	0.500203712	long	6	high	0	1390
48	pedal_paddle	0.500203712	long	3	high	1	870
48	pedal_paddle	0.500203712	long	7	high	0	877
48	pedal_paddle	0.500203712	long	4	high	1	764
48	pedal_paddle	0.500203712	long	2	high	1	799
48	pedal_paddle	0.500203712	long	11	high	0	635
48	pedal_paddle	0.500203712	long	8	high	0	653
49	pen_pan	0.500418594	long	6	mid	1	1123
49	pen_pan	0.500418594	long	11	mid	0	3015
49	pen_pan	0.500418594	long	1	mid	1	764
49	pen_pan	0.500418594	long	4	mid	1	850
49	pen_pan	0.500418594	long	9	mid	1	985
49	pen_pan	0.500418594	long	3	mid	1	890
49	pen_pan	0.500418594	long	7	mid	1	903
49	pen_pan	0.500418594	long	2	mid	1	1012
49	pen_pan	0.500418594	long	8	mid	1	984
49	pen_pan	0.500418594	long	10	mid	0	719
49	pen_pan	0.500418594	long	5	mid	1	740
49	pen_pan	0.500418594	long	1	mid	1	880
49	pen_pan	0.500418594	long	2	mid	1	894
49	pen_pan	0.500418594	long	11	mid	0	578
49	pen_pan	0.500418594	long	9	mid	0	848
49	pen_pan	0.500418594	long	3	mid	1	761
49	pen_pan	0.500418594	long	5	mid	1	705
49	pen_pan	0.500418594	long	10	mid	0	938
49	pen_pan	0.500418594	long	4	mid	1	761
49	pen_pan	0.500418594	long	8	mid	1	788
49	pen_pan	0.500418594	long	7	mid	1	818
49	pen_pan	0.500418594	long	6	mid	1	834
49	pen_pan	0.500418594	long	3	mid	1	722
49	pen_pan	0.500418594	long	2	mid	1	1200
49	pen_pan	0.500418594	long	11	mid	0	711
49	pen_pan	0.500418594	long	7	mid	0	871
49	pen_pan	0.500418594	long	4	mid	0	1486
49	pen_pan	0.500418594	long	8	mid	0	781
49	pen_pan	0.500418594	long	5	mid	0	881
49	pen_pan	0.500418594	long	6	mid	0	555
49	pen_pan	0.500418594	long	1	mid	1	650
49	pen_pan	0.500418594	long	10	mid	0	939
49	pen_pan	0.500418594	long	9	mid	0	693
49	pedal_paddle	0.500418594	long	10	mid	1	1954
49	pedal_paddle	0.500418594	long	6	mid	0	1049
49	pedal_paddle	0.500418594	long	7	mid	0	661
49	pedal_paddle	0.500418594	long	5	mid	0	887
49	pedal_paddle	0.500418594	long	3	mid	1	773
49	pedal_paddle	0.500418594	long	1	mid	1	1946
49	pedal_paddle	0.500418594	long	2	mid	0	867
49	pedal_paddle	0.500418594	long	11	mid	0	389
49	pedal_paddle	0.500418594	long	9	mid	1	918
49	pedal_paddle	0.500418594	long	4	mid	0	972
49	pedal_paddle	0.500418594	long	8	mid	0	956
49	pedal_paddle	0.500418594	long	10	mid	1	1385
49	pedal_paddle	0.500418594	long	3	mid	0	900
49	pedal_paddle	0.500418594	long	7	mid	1	1731
49	pedal_paddle	0.500418594	long	8	mid	0	925
49	pedal_paddle	0.500418594	long	6	mid	0	742
49	pedal_paddle	0.500418594	long	5	mid	0	978
49	pedal_paddle	0.500418594	long	4	mid	0	665
49	pedal_paddle	0.500418594	long	1	mid	1	394
49	pedal_paddle	0.500418594	long	2	mid	1	816
49	pedal_paddle	0.500418594	long	11	mid	0	792
49	pedal_paddle	0.500418594	long	9	mid	0	685
49	pedal_paddle	0.500418594	long	7	mid	0	698
49	pedal_paddle	0.500418594	long	2	mid	1	558
49	pedal_paddle	0.500418594	long	5	mid	1	823
49	pedal_paddle	0.500418594	long	10	mid	0	656
49	pedal_paddle	0.500418594	long	3	mid	1	606
49	pedal_paddle	0.500418594	long	4	mid	1	748
49	pedal_paddle	0.500418594	long	9	mid	0	799
49	pedal_paddle	0.500418594	long	1	mid	1	621
49	pedal_paddle	0.500418594	long	11	mid	0	798
49	pedal_paddle	0.500418594	long	8	mid	0	873
49	pedal_paddle	0.500418594	long	6	mid	1	541
50	pen_pan	0.532425995	long	5	high	1	986
50	pen_pan	0.532425995	long	7	high	1	947
50	pen_pan	0.532425995	long	2	high	1	1015
50	pen_pan	0.532425995	long	11	high	0	883
50	pen_pan	0.532425995	long	6	high	0	3209
50	pen_pan	0.532425995	long	4	high	1	847
50	pen_pan	0.532425995	long	8	high	1	788
50	pen_pan	0.532425995	long	10	high	0	779
50	pen_pan	0.532425995	long	9	high	0	2272
50	pen_pan	0.532425995	long	3	high	1	796
50	pen_pan	0.532425995	long	1	high	1	760
50	pen_pan	0.532425995	long	9	high	0	796
50	pen_pan	0.532425995	long	7	high	1	1869
50	pen_pan	0.532425995	long	5	high	1	1189
50	pen_pan	0.532425995	long	6	high	1	726
50	pen_pan	0.532425995	long	2	high	1	685
50	pen_pan	0.532425995	long	10	high	0	753
50	pen_pan	0.532425995	long	4	high	1	847
50	pen_pan	0.532425995	long	11	high	0	790
50	pen_pan	0.532425995	long	1	high	1	699
50	pen_pan	0.532425995	long	3	high	1	722
50	pen_pan	0.532425995	long	8	high	0	1056
50	pen_pan	0.532425995	long	1	high	1	711
50	pen_pan	0.532425995	long	10	high	0	660
50	pen_pan	0.532425995	long	6	high	0	878
50	pen_pan	0.532425995	long	9	high	0	768
50	pen_pan	0.532425995	long	5	high	1	685
50	pen_pan	0.532425995	long	8	high	0	1062
50	pen_pan	0.532425995	long	11	high	0	728
50	pen_pan	0.532425995	long	7	high	0	1214
50	pen_pan	0.532425995	long	4	high	1	782
50	pen_pan	0.532425995	long	2	high	1	584
50	pen_pan	0.532425995	long	3	high	1	651
50	pedal_paddle	0.532425995	long	6	high	1	1126
50	pedal_paddle	0.532425995	long	3	high	1	694
50	pedal_paddle	0.532425995	long	1	high	1	725
50	pedal_paddle	0.532425995	long	10	high	0	791
50	pedal_paddle	0.532425995	long	4	high	1	781
50	pedal_paddle	0.532425995	long	2	high	1	632
50	pedal_paddle	0.532425995	long	8	high	0	648
50	pedal_paddle	0.532425995	long	9	high	0	753
50	pedal_paddle	0.532425995	long	7	high	1	3061
50	pedal_paddle	0.532425995	long	11	high	0	954
50	pedal_paddle	0.532425995	long	5	high	1	687
50	pedal_paddle	0.532425995	long	1	high	1	687
50	pedal_paddle	0.532425995	long	7	high	0	855
50	pedal_paddle	0.532425995	long	11	high	0	697
50	pedal_paddle	0.532425995	long	5	high	1	1002
50	pedal_paddle	0.532425995	long	6	high	1	575
50	pedal_paddle	0.532425995	long	10	high	0	2870
50	pedal_paddle	0.532425995	long	3	high	1	669
50	pedal_paddle	0.532425995	long	4	high	1	569
50	pedal_paddle	0.532425995	long	9	high	0	1817
50	pedal_paddle	0.532425995	long	2	high	1	778
50	pedal_paddle	0.532425995	long	8	high	0	899
50	pedal_paddle	0.532425995	long	11	high	0	896
50	pedal_paddle	0.532425995	long	2	high	1	686
50	pedal_paddle	0.532425995	long	3	high	1	914
50	pedal_paddle	0.532425995	long	9	high	0	639
50	pedal_paddle	0.532425995	long	8	high	0	764
50	pedal_paddle	0.532425995	long	4	high	1	791
50	pedal_paddle	0.532425995	long	6	high	1	1023
50	pedal_paddle	0.532425995	long	5	high	1	834
50	pedal_paddle	0.532425995	long	10	high	0	832
50	pedal_paddle	0.532425995	long	7	high	0	1274
50	pedal_paddle	0.532425995	long	1	high	1	559
51	pen_pan	0.258470007	long	1	low	1	2571
51	pen_pan	0.258470007	long	2	low	1	867
51	pen_pan	0.258470007	long	10	low	1	1190
51	pen_pan	0.258470007	long	8	low	1	891
51	pen_pan	0.258470007	long	3	low	1	1460
51	pen_pan	0.258470007	long	9	low	1	865
51	pen_pan	0.258470007	long	7	low	1	933
51	pen_pan	0.258470007	long	4	low	1	869
51	pen_pan	0.258470007	long	6	low	1	1453
51	pen_pan	0.258470007	long	11	low	1	878
51	pen_pan	0.258470007	long	5	low	1	1005
51	pen_pan	0.258470007	long	8	low	1	779
51	pen_pan	0.258470007	long	1	low	0	867
51	pen_pan	0.258470007	long	7	low	1	965
51	pen_pan	0.258470007	long	6	low	1	882
51	pen_pan	0.258470007	long	10	low	1	864
51	pen_pan	0.258470007	long	9	low	1	848
51	pen_pan	0.258470007	long	11	low	1	836
51	pen_pan	0.258470007	long	3	low	1	1939
51	pen_pan	0.258470007	long	4	low	1	914
51	pen_pan	0.258470007	long	2	low	1	613
51	pen_pan	0.258470007	long	5	low	1	600
51	pen_pan	0.258470007	long	4	low	1	813
51	pen_pan	0.258470007	long	1	low	1	1434
51	pen_pan	0.258470007	long	3	low	1	842
51	pen_pan	0.258470007	long	5	low	1	1400
51	pen_pan	0.258470007	long	9	low	1	1055
51	pen_pan	0.258470007	long	6	low	1	713
51	pen_pan	0.258470007	long	10	low	1	781
51	pen_pan	0.258470007	long	7	low	1	873
51	pen_pan	0.258470007	long	8	low	1	852
51	pen_pan	0.258470007	long	11	low	1	943
51	pen_pan	0.258470007	long	2	low	1	749
51	pedal_paddle	0.258470007	long	9	low	0	1442
51	pedal_paddle	0.258470007	long	5	low	0	891
51	pedal_paddle	0.258470007	long	7	low	0	1290
51	pedal_paddle	0.258470007	long	8	low	0	752
51	pedal_paddle	0.258470007	long	2	low	0	3922
51	pedal_paddle	0.258470007	long	3	low	0	946
51	pedal_paddle	0.258470007	long	10	low	0	1278
51	pedal_paddle	0.258470007	long	6	low	0	850
51	pedal_paddle	0.258470007	long	4	low	0	1199
51	pedal_paddle	0.258470007	long	1	low	0	676
51	pedal_paddle	0.258470007	long	11	low	0	892
51	pedal_paddle	0.258470007	long	7	low	0	1671
51	pedal_paddle	0.258470007	long	10	low	0	791
51	pedal_paddle	0.258470007	long	11	low	0	691
51	pedal_paddle	0.258470007	long	5	low	0	1971
51	pedal_paddle	0.258470007	long	2	low	0	3117
51	pedal_paddle	0.258470007	long	9	low	0	3625
51	pedal_paddle	0.258470007	long	8	low	0	2221
51	pedal_paddle	0.258470007	long	6	low	0	1119
51	pedal_paddle	0.258470007	long	4	low	0	712
51	pedal_paddle	0.258470007	long	3	low	0	460
51	pedal_paddle	0.258470007	long	1	low	0	1128
51	pedal_paddle	0.258470007	long	3	low	0	1740
51	pedal_paddle	0.258470007	long	4	low	0	1145
51	pedal_paddle	0.258470007	long	6	low	0	1007
51	pedal_paddle	0.258470007	long	11	low	0	1073
51	pedal_paddle	0.258470007	long	9	low	1	1468
51	pedal_paddle	0.258470007	long	8	low	1	805
51	pedal_paddle	0.258470007	long	5	low	1	720
51	pedal_paddle	0.258470007	long	2	low	1	677
51	pedal_paddle	0.258470007	long	1	low	1	674
51	pedal_paddle	0.258470007	long	7	low	1	330
51	pedal_paddle	0.258470007	long	10	low	1	1659
52	pen_pan	0.943090396	long	5	high	1	1234
52	pen_pan	0.943090396	long	9	high	1	998
52	pen_pan	0.943090396	long	2	high	1	971
52	pen_pan	0.943090396	long	3	high	1	1135
52	pen_pan	0.943090396	long	7	high	1	1214
52	pen_pan	0.943090396	long	6	high	1	1598
52	pen_pan	0.943090396	long	4	high	1	1316
52	pen_pan	0.943090396	long	10	high	0	923
52	pen_pan	0.943090396	long	11	high	0	1117
52	pen_pan	0.943090396	long	1	high	1	1136
52	pen_pan	0.943090396	long	8	high	1	1234
52	pen_pan	0.943090396	long	11	high	0	739
52	pen_pan	0.943090396	long	5	high	1	1125
52	pen_pan	0.943090396	long	9	high	1	964
52	pen_pan	0.943090396	long	7	high	1	1493
52	pen_pan	0.943090396	long	6	high	1	924
52	pen_pan	0.943090396	long	1	high	1	2979
52	pen_pan	0.943090396	long	4	high	1	1853
52	pen_pan	0.943090396	long	8	high	1	1152
52	pen_pan	0.943090396	long	2	high	1	1834
52	pen_pan	0.943090396	long	10	high	0	779
52	pen_pan	0.943090396	long	3	high	1	1058
52	pen_pan	0.943090396	long	1	high	1	1536
52	pen_pan	0.943090396	long	11	high	0	894
52	pen_pan	0.943090396	long	10	high	0	1606
52	pen_pan	0.943090396	long	7	high	0	1830
52	pen_pan	0.943090396	long	8	high	0	1623
52	pen_pan	0.943090396	long	9	high	0	1651
52	pen_pan	0.943090396	long	6	high	1	1832
52	pen_pan	0.943090396	long	3	high	1	1051
52	pen_pan	0.943090396	long	4	high	1	1340
52	pen_pan	0.943090396	long	2	high	1	959
52	pen_pan	0.943090396	long	5	high	1	1534
52	pedal_paddle	0.943090396	long	2	high	1	1619
52	pedal_paddle	0.943090396	long	6	high	0	1605
52	pedal_paddle	0.943090396	long	3	high	0	794
52	pedal_paddle	0.943090396	long	11	high	0	1036
52	pedal_paddle	0.943090396	long	8	high	0	1297
52	pedal_paddle	0.943090396	long	5	high	0	798
52	pedal_paddle	0.943090396	long	4	high	0	1127
52	pedal_paddle	0.943090396	long	10	high	0	1147
52	pedal_paddle	0.943090396	long	9	high	0	829
52	pedal_paddle	0.943090396	long	1	high	1	794
52	pedal_paddle	0.943090396	long	7	high	0	853
52	pedal_paddle	0.943090396	long	9	high	0	814
52	pedal_paddle	0.943090396	long	2	high	1	799
52	pedal_paddle	0.943090396	long	7	high	0	782
52	pedal_paddle	0.943090396	long	4	high	1	2008
52	pedal_paddle	0.943090396	long	1	high	1	1375
52	pedal_paddle	0.943090396	long	6	high	0	922
52	pedal_paddle	0.943090396	long	11	high	0	865
52	pedal_paddle	0.943090396	long	5	high	0	1110
52	pedal_paddle	0.943090396	long	8	high	0	1364
52	pedal_paddle	0.943090396	long	3	high	1	1065
52	pedal_paddle	0.943090396	long	10	high	0	1354
52	pedal_paddle	0.943090396	long	4	high	1	913
52	pedal_paddle	0.943090396	long	7	high	0	1858
52	pedal_paddle	0.943090396	long	8	high	0	1271
52	pedal_paddle	0.943090396	long	1	high	1	853
52	pedal_paddle	0.943090396	long	2	high	1	835
52	pedal_paddle	0.943090396	long	3	high	1	723
52	pedal_paddle	0.943090396	long	6	high	0	723
52	pedal_paddle	0.943090396	long	10	high	0	909
52	pedal_paddle	0.943090396	long	11	high	0	784
52	pedal_paddle	0.943090396	long	5	high	0	2061
52	pedal_paddle	0.943090396	long	9	high	0	913
53	pen_pan	0.753834568	long	5	mid	1	2494
53	pen_pan	0.753834568	long	7	mid	1	5308
53	pen_pan	0.753834568	long	9	mid	1	1040
53	pen_pan	0.753834568	long	8	mid	1	1039
53	pen_pan	0.753834568	long	11	mid	1	1079
53	pen_pan	0.753834568	long	10	mid	1	1103
53	pen_pan	0.753834568	long	2	mid	1	1265
53	pen_pan	0.753834568	long	4	mid	1	2607
53	pen_pan	0.753834568	long	6	mid	1	1616
53	pen_pan	0.753834568	long	3	mid	1	1164
53	pen_pan	0.753834568	long	1	mid	1	1239
53	pen_pan	0.753834568	long	11	mid	0	1154
53	pen_pan	0.753834568	long	8	mid	0	1555
53	pen_pan	0.753834568	long	5	mid	1	4561
53	pen_pan	0.753834568	long	10	mid	1	1965
53	pen_pan	0.753834568	long	4	mid	1	1262
53	pen_pan	0.753834568	long	9	mid	1	1373
53	pen_pan	0.753834568	long	2	mid	1	2148
53	pen_pan	0.753834568	long	3	mid	1	2283
53	pen_pan	0.753834568	long	6	mid	1	4409
53	pen_pan	0.753834568	long	1	mid	0	6298
53	pen_pan	0.753834568	long	7	mid	1	2756
53	pen_pan	0.753834568	long	6	mid	1	1519
53	pen_pan	0.753834568	long	10	mid	1	901
53	pen_pan	0.753834568	long	8	mid	1	5513
53	pen_pan	0.753834568	long	7	mid	1	1309
53	pen_pan	0.753834568	long	3	mid	1	2334
53	pen_pan	0.753834568	long	11	mid	0	1761
53	pen_pan	0.753834568	long	2	mid	0	2328
53	pen_pan	0.753834568	long	9	mid	0	4255
53	pen_pan	0.753834568	long	5	mid	1	1797
53	pen_pan	0.753834568	long	1	mid	1	2682
53	pen_pan	0.753834568	long	4	mid	0	1326
53	pedal_paddle	0.753834568	long	10	mid	0	3969
53	pedal_paddle	0.753834568	long	2	mid	1	2866
53	pedal_paddle	0.753834568	long	4	mid	1	3081
53	pedal_paddle	0.753834568	long	7	mid	0	3254
53	pedal_paddle	0.753834568	long	9	mid	0	2094
53	pedal_paddle	0.753834568	long	8	mid	0	2603
53	pedal_paddle	0.753834568	long	6	mid	1	5171
53	pedal_paddle	0.753834568	long	5	mid	1	1905
53	pedal_paddle	0.753834568	long	1	mid	0	3251
53	pedal_paddle	0.753834568	long	11	mid	1	1951
53	pedal_paddle	0.753834568	long	3	mid	1	1302
53	pedal_paddle	0.753834568	long	8	mid	1	1206
53	pedal_paddle	0.753834568	long	11	mid	1	1126
53	pedal_paddle	0.753834568	long	9	mid	1	685
53	pedal_paddle	0.753834568	long	5	mid	0	2313
53	pedal_paddle	0.753834568	long	2	mid	0	1553
53	pedal_paddle	0.753834568	long	3	mid	0	2006
53	pedal_paddle	0.753834568	long	7	mid	0	1056
53	pedal_paddle	0.753834568	long	1	mid	0	1307
53	pedal_paddle	0.753834568	long	4	mid	0	1416
53	pedal_paddle	0.753834568	long	10	mid	0	2502
53	pedal_paddle	0.753834568	long	6	mid	0	2194
53	pedal_paddle	0.753834568	long	5	mid	0	1324
53	pedal_paddle	0.753834568	long	11	mid	0	1598
53	pedal_paddle	0.753834568	long	2	mid	1	1249
53	pedal_paddle	0.753834568	long	7	mid	0	2199
53	pedal_paddle	0.753834568	long	10	mid	0	1529
53	pedal_paddle	0.753834568	long	9	mid	0	967
53	pedal_paddle	0.753834568	long	8	mid	0	1181
53	pedal_paddle	0.753834568	long	6	mid	0	1848
53	pedal_paddle	0.753834568	long	1	mid	1	1700
53	pedal_paddle	0.753834568	long	3	mid	0	1943
53	pedal_paddle	0.753834568	long	4	mid	0	2625
54	pen_pan	0.604491888	long	1	low	1	2554
54	pen_pan	0.604491888	long	9	low	0	1175
54	pen_pan	0.604491888	long	6	low	0	962
54	pen_pan	0.604491888	long	5	low	1	917
54	pen_pan	0.604491888	long	10	low	0	1115
54	pen_pan	0.604491888	long	2	low	1	818
54	pen_pan	0.604491888	long	3	low	1	1041
54	pen_pan	0.604491888	long	4	low	1	925
54	pen_pan	0.604491888	long	8	low	0	827
54	pen_pan	0.604491888	long	7	low	0	1496
54	pen_pan	0.604491888	long	11	low	0	881
54	pen_pan	0.604491888	long	10	low	0	728
54	pen_pan	0.604491888	long	5	low	1	806
54	pen_pan	0.604491888	long	2	low	1	811
54	pen_pan	0.604491888	long	4	low	1	768
54	pen_pan	0.604491888	long	11	low	0	881
54	pen_pan	0.604491888	long	8	low	0	1439
54	pen_pan	0.604491888	long	9	low	0	785
54	pen_pan	0.604491888	long	7	low	0	788
54	pen_pan	0.604491888	long	1	low	1	864
54	pen_pan	0.604491888	long	3	low	1	828
54	pen_pan	0.604491888	long	6	low	1	826
54	pen_pan	0.604491888	long	5	low	1	923
54	pen_pan	0.604491888	long	6	low	1	923
54	pen_pan	0.604491888	long	11	low	0	1066
54	pen_pan	0.604491888	long	10	low	0	1235
54	pen_pan	0.604491888	long	8	low	1	1263
54	pen_pan	0.604491888	long	4	low	1	2162
54	pen_pan	0.604491888	long	3	low	1	846
54	pen_pan	0.604491888	long	2	low	1	830
54	pen_pan	0.604491888	long	1	low	1	912
54	pen_pan	0.604491888	long	9	low	0	901
54	pen_pan	0.604491888	long	7	low	0	846
54	pedal_paddle	0.604491888	long	7	low	1	3102
54	pedal_paddle	0.604491888	long	11	low	0	1091
54	pedal_paddle	0.604491888	long	6	low	0	975
54	pedal_paddle	0.604491888	long	4	low	1	858
54	pedal_paddle	0.604491888	long	1	low	1	848
54	pedal_paddle	0.604491888	long	9	low	0	778
54	pedal_paddle	0.604491888	long	2	low	1	755
54	pedal_paddle	0.604491888	long	3	low	1	848
54	pedal_paddle	0.604491888	long	5	low	0	1509
54	pedal_paddle	0.604491888	long	8	low	0	770
54	pedal_paddle	0.604491888	long	10	low	0	894
54	pedal_paddle	0.604491888	long	9	low	0	929
54	pedal_paddle	0.604491888	long	1	low	1	932
54	pedal_paddle	0.604491888	long	10	low	0	819
54	pedal_paddle	0.604491888	long	8	low	0	973
54	pedal_paddle	0.604491888	long	7	low	0	867
54	pedal_paddle	0.604491888	long	11	low	0	881
54	pedal_paddle	0.604491888	long	4	low	1	908
54	pedal_paddle	0.604491888	long	3	low	1	874
54	pedal_paddle	0.604491888	long	5	low	0	819
54	pedal_paddle	0.604491888	long	2	low	1	884
54	pedal_paddle	0.604491888	long	6	low	0	893
54	pedal_paddle	0.604491888	long	7	low	0	910
54	pedal_paddle	0.604491888	long	5	low	0	789
54	pedal_paddle	0.604491888	long	10	low	0	770
54	pedal_paddle	0.604491888	long	4	low	1	945
54	pedal_paddle	0.604491888	long	9	low	0	891
54	pedal_paddle	0.604491888	long	11	low	0	996
54	pedal_paddle	0.604491888	long	2	low	1	904
54	pedal_paddle	0.604491888	long	1	low	1	927
54	pedal_paddle	0.604491888	long	6	low	0	874
