rt,trial_type,trial_index,time_elapsed,SubjectID,stimulus,button_pressed,PartExperiment
1666,button-response,76,472291,0r2g5ss083g6ath2hnerzhz6t70zadq4,ne geur,1,DutchArticlesUsual
4423,button-response,77,476769,0r2g5ss083g6ath2hnerzhz6t70zadq4,ne zaak,2,DutchArticlesUsual
1689,button-response,78,478513,0r2g5ss083g6ath2hnerzhz6t70zadq4,de pijn,0,DutchArticlesUsual
1797,button-response,79,480364,0r2g5ss083g6ath2hnerzhz6t70zadq4,ne kant,1,DutchArticlesUsual
6436,button-response,80,486858,0r2g5ss083g6ath2hnerzhz6t70zadq4,ne vrucht,2,DutchArticlesUsual
1807,button-response,82,498508,0r2g5ss083g6ath2hnerzhz6t70zadq4,ne gloed,0,DutchArticlesOwnUse
2206,button-response,83,500772,0r2g5ss083g6ath2hnerzhz6t70zadq4,ne knie,0,DutchArticlesOwnUse
3925,button-response,84,504752,0r2g5ss083g6ath2hnerzhz6t70zadq4,nen bijl,1,DutchArticlesOwnUse
7504,button-response,85,512313,0r2g5ss083g6ath2hnerzhz6t70zadq4,ne mand,1,DutchArticlesOwnUse
5212,button-response,86,517581,0r2g5ss083g6ath2hnerzhz6t70zadq4,ne vrucht,1,DutchArticlesOwnUse
1613,button-response,87,519247,0r2g5ss083g6ath2hnerzhz6t70zadq4,ne zaal,1,DutchArticlesOwnUse
1175,button-response,88,520479,0r2g5ss083g6ath2hnerzhz6t70zadq4,ne zaak,1,DutchArticlesOwnUse
2173,button-response,89,522709,0r2g5ss083g6ath2hnerzhz6t70zadq4,ne plicht,1,DutchArticlesOwnUse
2713,button-response,90,525479,0r2g5ss083g6ath2hnerzhz6t70zadq4,ne kant,0,DutchArticlesOwnUse
1618,button-response,91,527153,0r2g5ss083g6ath2hnerzhz6t70zadq4,ne kin,1,DutchArticlesOwnUse
3806,button-response,92,531015,0r2g5ss083g6ath2hnerzhz6t70zadq4,ne stap,0,DutchArticlesOwnUse
1563,button-response,93,532630,0r2g5ss083g6ath2hnerzhz6t70zadq4,ne stad,1,DutchArticlesOwnUse
1154,button-response,94,533840,0r2g5ss083g6ath2hnerzhz6t70zadq4,ne geur,0,DutchArticlesOwnUse
1580,button-response,95,535476,0r2g5ss083g6ath2hnerzhz6t70zadq4,ne poort,1,DutchArticlesOwnUse
6869,button-response,2,47696,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,Spur,1,GermanArticles
2532,button-response,3,50282,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,Tour,2,GermanArticles
4926,button-response,4,55261,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,Schaum,2,GermanArticles
4495,button-response,5,59809,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,Deich,0,GermanArticles
2999,button-response,6,62861,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,Fleck,1,GermanArticles
2103,button-response,7,65017,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,Nacht,1,GermanArticles
2342,button-response,8,67412,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,Uhr,2,GermanArticles
7114,button-response,9,74579,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,Park,0,GermanArticles
4109,button-response,10,78740,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,Horn,2,GermanArticles
2029,button-response,11,80822,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,Saal,1,GermanArticles
5011,button-response,12,85886,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,Schiff,0,GermanArticles
4294,button-response,13,90233,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,Knie,0,GermanArticles
3259,button-response,14,93544,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,Pflicht,2,GermanArticles
4541,button-response,15,98137,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,Wald,1,GermanArticles
1943,button-response,16,100133,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,Preis,1,GermanArticles
4669,button-response,17,104856,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,Strand,2,GermanArticles
3384,button-response,18,108293,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,Baum,0,GermanArticles
2133,button-response,19,110480,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,Hand,2,GermanArticles
3366,button-response,20,113898,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,Front,2,GermanArticles
2330,button-response,21,116282,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,Kinn,1,GermanArticles
6117,button-response,22,122453,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,Quiz,0,GermanArticles
2502,button-response,23,125009,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,Ohr,2,GermanArticles
6231,button-response,24,131292,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,Stern,0,GermanArticles
1734,button-response,25,133080,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,Sicht,1,GermanArticles
2761,button-response,26,135894,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,Brot,2,GermanArticles
5213,button-response,27,141160,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,Glut,0,GermanArticles
2443,button-response,28,143656,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,Lohn,2,GermanArticles
2705,button-response,29,146413,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,Beil,0,GermanArticles
5555,button-response,30,152021,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,Licht,2,GermanArticles
4158,button-response,31,156231,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,Brust,2,GermanArticles
1999,button-response,32,158283,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,Platz,1,GermanArticles
4541,button-response,33,162877,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,Steak,1,GermanArticles
2620,button-response,34,165551,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,Stadt,1,GermanArticles
3379,button-response,35,168982,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,Boot,2,GermanArticles
5085,button-response,36,174119,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,Chor,2,GermanArticles
1870,button-response,37,176043,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,Wurst,1,GermanArticles
6371,button-response,38,182467,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,Kunst,2,GermanArticles
5559,button-response,39,188078,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,Bahn,1,GermanArticles
2344,button-response,40,190474,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,Mund,0,GermanArticles
3184,button-response,41,193710,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,Hemd,2,GermanArticles
3485,button-response,42,197248,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,Frucht,0,GermanArticles
5743,button-response,43,203044,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,Tür,0,GermanArticles
4379,button-response,44,207476,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,Berg,1,GermanArticles
5365,button-response,45,212894,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,Pfahl,2,GermanArticles
7069,button-response,47,267072,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,ne kant,1,DutchArticlesUsual
2407,button-response,48,269532,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,ne kin,2,DutchArticlesUsual
2585,button-response,49,272172,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,de werk,2,DutchArticlesUsual
1614,button-response,50,273841,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,ne stad,2,DutchArticlesUsual
3417,button-response,51,277310,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,de beeld,2,DutchArticlesUsual
2101,button-response,52,279463,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,ne knie,2,DutchArticlesUsual
3098,button-response,53,282613,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,de vuur,2,DutchArticlesUsual
6060,button-response,54,288727,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,het rol,2,DutchArticlesUsual
1692,button-response,55,290471,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,het film,2,DutchArticlesUsual
1946,button-response,56,292469,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,ne geur,1,DutchArticlesUsual
2021,button-response,57,294543,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,de pijn,0,DutchArticlesUsual
1927,button-response,58,296523,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,ne zaal,2,DutchArticlesUsual
2361,button-response,59,298937,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,ne zaak,2,DutchArticlesUsual
2197,button-response,60,301187,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,de naam,0,DutchArticlesUsual
2065,button-response,61,303305,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,de speld,0,DutchArticlesUsual
2415,button-response,62,305772,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,ne vrucht,1,DutchArticlesUsual
4699,button-response,63,310524,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,nen bijl,1,DutchArticlesUsual
3050,button-response,64,313626,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,de hart,2,DutchArticlesUsual
1816,button-response,65,315494,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,het veld,0,DutchArticlesUsual
2344,button-response,66,317892,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,het fiets,2,DutchArticlesUsual
1624,button-response,67,319569,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,de trein,0,DutchArticlesUsual
4679,button-response,68,324300,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,ne plicht,1,DutchArticlesUsual
1581,button-response,69,325934,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,het jaar,0,DutchArticlesUsual
2393,button-response,70,328380,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,het maand,2,DutchArticlesUsual
1549,button-response,71,329981,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,het stoel,2,DutchArticlesUsual
1469,button-response,72,331504,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,de ding,2,DutchArticlesUsual
1487,button-response,73,333044,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,ne stap,1,DutchArticlesUsual
2353,button-response,74,335450,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,het stuk,0,DutchArticlesUsual
1710,button-response,75,337212,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,ne gloed,1,DutchArticlesUsual
1859,button-response,76,339123,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,ne mand,2,DutchArticlesUsual
2956,button-response,77,342131,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,ne poort,2,DutchArticlesUsual
1439,button-response,78,343623,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,het woord,0,DutchArticlesUsual
1164,button-response,79,344841,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,het huis,0,DutchArticlesUsual
1627,button-response,80,346521,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,de koek,0,DutchArticlesUsual
1851,button-response,82,357785,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,ne geur,0,DutchArticlesOwnUse
1337,button-response,83,359175,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,ne poort,1,DutchArticlesOwnUse
1536,button-response,84,360763,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,ne mand,1,DutchArticlesOwnUse
1385,button-response,85,362201,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,ne vrucht,0,DutchArticlesOwnUse
1106,button-response,86,363359,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,ne zaal,1,DutchArticlesOwnUse
1715,button-response,87,365127,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,ne kant,0,DutchArticlesOwnUse
3239,button-response,88,368419,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,nen bijl,0,DutchArticlesOwnUse
1461,button-response,89,369933,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,ne gloed,0,DutchArticlesOwnUse
1559,button-response,90,371545,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,ne kin,1,DutchArticlesOwnUse
1069,button-response,91,372666,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,ne stad,1,DutchArticlesOwnUse
1492,button-response,92,374211,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,ne stap,0,DutchArticlesOwnUse
1860,button-response,93,376122,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,ne knie,1,DutchArticlesOwnUse
1599,button-response,94,377774,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,ne zaak,1,DutchArticlesOwnUse
3120,button-response,95,380946,0uf2dm0k0k8v9jzg7htm6rbglw94axu2,ne plicht,0,DutchArticlesOwnUse
7430,button-response,2,41675,11jvo751da2kb225zwxpkc4z9dk88dkk,Knie,0,GermanArticles
4640,button-response,3,46377,11jvo751da2kb225zwxpkc4z9dk88dkk,Kinn,0,GermanArticles
7487,button-response,4,53925,11jvo751da2kb225zwxpkc4z9dk88dkk,Platz,1,GermanArticles
4674,button-response,5,58666,11jvo751da2kb225zwxpkc4z9dk88dkk,Pfahl,2,GermanArticles
2721,button-response,6,61450,11jvo751da2kb225zwxpkc4z9dk88dkk,Lohn,2,GermanArticles
2491,button-response,7,64003,11jvo751da2kb225zwxpkc4z9dk88dkk,Wald,2,GermanArticles
3142,button-response,8,67205,11jvo751da2kb225zwxpkc4z9dk88dkk,Berg,0,GermanArticles
2707,button-response,9,69971,11jvo751da2kb225zwxpkc4z9dk88dkk,Sicht,2,GermanArticles
4991,button-response,10,75023,11jvo751da2kb225zwxpkc4z9dk88dkk,Horn,1,GermanArticles
2222,button-response,11,77308,11jvo751da2kb225zwxpkc4z9dk88dkk,Strand,2,GermanArticles
4923,button-response,12,82294,11jvo751da2kb225zwxpkc4z9dk88dkk,Uhr,2,GermanArticles
6656,button-response,13,89012,11jvo751da2kb225zwxpkc4z9dk88dkk,Front,2,GermanArticles
5472,button-response,14,94548,11jvo751da2kb225zwxpkc4z9dk88dkk,Ohr,2,GermanArticles
2792,button-response,15,97402,11jvo751da2kb225zwxpkc4z9dk88dkk,Mund,1,GermanArticles
5142,button-response,16,102604,11jvo751da2kb225zwxpkc4z9dk88dkk,Tür,1,GermanArticles
4590,button-response,17,107253,11jvo751da2kb225zwxpkc4z9dk88dkk,Baum,0,GermanArticles
3376,button-response,18,110693,11jvo751da2kb225zwxpkc4z9dk88dkk,Kunst,1,GermanArticles
10614,button-response,19,121366,11jvo751da2kb225zwxpkc4z9dk88dkk,Deich,1,GermanArticles
6305,button-response,20,127727,11jvo751da2kb225zwxpkc4z9dk88dkk,Frucht,2,GermanArticles
2741,button-response,21,130531,11jvo751da2kb225zwxpkc4z9dk88dkk,Spur,2,GermanArticles
2175,button-response,22,132767,11jvo751da2kb225zwxpkc4z9dk88dkk,Schaum,2,GermanArticles
4027,button-response,23,136854,11jvo751da2kb225zwxpkc4z9dk88dkk,Schiff,1,GermanArticles
4972,button-response,24,141886,11jvo751da2kb225zwxpkc4z9dk88dkk,Quiz,0,GermanArticles
1660,button-response,25,143604,11jvo751da2kb225zwxpkc4z9dk88dkk,Brot,2,GermanArticles
2372,button-response,26,146037,11jvo751da2kb225zwxpkc4z9dk88dkk,Tour,0,GermanArticles
1720,button-response,27,147820,11jvo751da2kb225zwxpkc4z9dk88dkk,Park,2,GermanArticles
3459,button-response,28,151341,11jvo751da2kb225zwxpkc4z9dk88dkk,Stern,1,GermanArticles
1927,button-response,29,153328,11jvo751da2kb225zwxpkc4z9dk88dkk,Licht,2,GermanArticles
3739,button-response,30,157127,11jvo751da2kb225zwxpkc4z9dk88dkk,Fleck,0,GermanArticles
4392,button-response,31,161577,11jvo751da2kb225zwxpkc4z9dk88dkk,Chor,1,GermanArticles
2821,button-response,32,164460,11jvo751da2kb225zwxpkc4z9dk88dkk,Saal,0,GermanArticles
4007,button-response,33,168529,11jvo751da2kb225zwxpkc4z9dk88dkk,Pflicht,0,GermanArticles
5461,button-response,34,174051,11jvo751da2kb225zwxpkc4z9dk88dkk,Stadt,1,GermanArticles
3492,button-response,35,177601,11jvo751da2kb225zwxpkc4z9dk88dkk,Hand,1,GermanArticles
2177,button-response,36,179834,11jvo751da2kb225zwxpkc4z9dk88dkk,Boot,2,GermanArticles
2839,button-response,37,182737,11jvo751da2kb225zwxpkc4z9dk88dkk,Wurst,0,GermanArticles
2778,button-response,38,185573,11jvo751da2kb225zwxpkc4z9dk88dkk,Hemd,2,GermanArticles
3106,button-response,39,188738,11jvo751da2kb225zwxpkc4z9dk88dkk,Steak,0,GermanArticles
12462,button-response,40,201260,11jvo751da2kb225zwxpkc4z9dk88dkk,Nacht,0,GermanArticles
2953,button-response,41,204275,11jvo751da2kb225zwxpkc4z9dk88dkk,Brust,0,GermanArticles
4021,button-response,42,208360,11jvo751da2kb225zwxpkc4z9dk88dkk,Glut,1,GermanArticles
2389,button-response,43,210811,11jvo751da2kb225zwxpkc4z9dk88dkk,Bahn,0,GermanArticles
4991,button-response,44,215866,11jvo751da2kb225zwxpkc4z9dk88dkk,Beil,1,GermanArticles
4029,button-response,45,219951,11jvo751da2kb225zwxpkc4z9dk88dkk,Preis,0,GermanArticles
8717,button-response,47,253029,11jvo751da2kb225zwxpkc4z9dk88dkk,ne stad,1,DutchArticlesUsual
6160,button-response,48,259251,11jvo751da2kb225zwxpkc4z9dk88dkk,het huis,0,DutchArticlesUsual
3845,button-response,49,263154,11jvo751da2kb225zwxpkc4z9dk88dkk,het stoel,2,DutchArticlesUsual
5173,button-response,50,268385,11jvo751da2kb225zwxpkc4z9dk88dkk,het veld,0,DutchArticlesUsual
4376,button-response,51,272822,11jvo751da2kb225zwxpkc4z9dk88dkk,ne kant,1,DutchArticlesUsual
4024,button-response,52,276905,11jvo751da2kb225zwxpkc4z9dk88dkk,het maand,2,DutchArticlesUsual
3877,button-response,53,280844,11jvo751da2kb225zwxpkc4z9dk88dkk,ne zaal,1,DutchArticlesUsual
3273,button-response,54,284175,11jvo751da2kb225zwxpkc4z9dk88dkk,ne gloed,1,DutchArticlesUsual
2857,button-response,55,287094,11jvo751da2kb225zwxpkc4z9dk88dkk,de werk,2,DutchArticlesUsual
4560,button-response,56,291714,11jvo751da2kb225zwxpkc4z9dk88dkk,de beeld,2,DutchArticlesUsual
1909,button-response,57,293682,11jvo751da2kb225zwxpkc4z9dk88dkk,ne zaak,1,DutchArticlesUsual
1990,button-response,58,295730,11jvo751da2kb225zwxpkc4z9dk88dkk,het fiets,2,DutchArticlesUsual
2708,button-response,59,298500,11jvo751da2kb225zwxpkc4z9dk88dkk,het jaar,0,DutchArticlesUsual
1811,button-response,60,300368,11jvo751da2kb225zwxpkc4z9dk88dkk,ne stap,1,DutchArticlesUsual
2942,button-response,61,303367,11jvo751da2kb225zwxpkc4z9dk88dkk,de trein,0,DutchArticlesUsual
1970,button-response,62,305399,11jvo751da2kb225zwxpkc4z9dk88dkk,ne knie,1,DutchArticlesUsual
3108,button-response,63,308571,11jvo751da2kb225zwxpkc4z9dk88dkk,het film,2,DutchArticlesUsual
2574,button-response,64,311203,11jvo751da2kb225zwxpkc4z9dk88dkk,ne kin,1,DutchArticlesUsual
1753,button-response,65,313020,11jvo751da2kb225zwxpkc4z9dk88dkk,de pijn,0,DutchArticlesUsual
2822,button-response,66,315904,11jvo751da2kb225zwxpkc4z9dk88dkk,de ding,2,DutchArticlesUsual
5642,button-response,67,321608,11jvo751da2kb225zwxpkc4z9dk88dkk,het rol,2,DutchArticlesUsual
4393,button-response,68,326059,11jvo751da2kb225zwxpkc4z9dk88dkk,het stuk,0,DutchArticlesUsual
1840,button-response,69,327959,11jvo751da2kb225zwxpkc4z9dk88dkk,de koek,0,DutchArticlesUsual
2173,button-response,70,330195,11jvo751da2kb225zwxpkc4z9dk88dkk,de hart,2,DutchArticlesUsual
1605,button-response,71,331864,11jvo751da2kb225zwxpkc4z9dk88dkk,ne vrucht,1,DutchArticlesUsual
2338,button-response,72,334261,11jvo751da2kb225zwxpkc4z9dk88dkk,de speld,0,DutchArticlesUsual
1492,button-response,73,335816,11jvo751da2kb225zwxpkc4z9dk88dkk,de naam,0,DutchArticlesUsual
1575,button-response,74,337449,11jvo751da2kb225zwxpkc4z9dk88dkk,ne geur,1,DutchArticlesUsual
1554,button-response,75,339065,11jvo751da2kb225zwxpkc4z9dk88dkk,ne mand,1,DutchArticlesUsual
1906,button-response,76,341033,11jvo751da2kb225zwxpkc4z9dk88dkk,het woord,0,DutchArticlesUsual
1421,button-response,77,342517,11jvo751da2kb225zwxpkc4z9dk88dkk,ne plicht,1,DutchArticlesUsual
8494,button-response,78,351073,11jvo751da2kb225zwxpkc4z9dk88dkk,nen bijl,2,DutchArticlesUsual
1945,button-response,79,353079,11jvo751da2kb225zwxpkc4z9dk88dkk,ne poort,1,DutchArticlesUsual
1939,button-response,80,355071,11jvo751da2kb225zwxpkc4z9dk88dkk,de vuur,2,DutchArticlesUsual
2884,button-response,82,363078,11jvo751da2kb225zwxpkc4z9dk88dkk,ne stap,1,DutchArticlesOwnUse
923,button-response,83,364059,11jvo751da2kb225zwxpkc4z9dk88dkk,nen bijl,1,DutchArticlesOwnUse
859,button-response,84,364978,11jvo751da2kb225zwxpkc4z9dk88dkk,ne geur,1,DutchArticlesOwnUse
741,button-response,85,365775,11jvo751da2kb225zwxpkc4z9dk88dkk,ne knie,1,DutchArticlesOwnUse
721,button-response,86,366560,11jvo751da2kb225zwxpkc4z9dk88dkk,ne kant,1,DutchArticlesOwnUse
904,button-response,87,367527,11jvo751da2kb225zwxpkc4z9dk88dkk,ne zaak,1,DutchArticlesOwnUse
655,button-response,88,368243,11jvo751da2kb225zwxpkc4z9dk88dkk,ne stad,1,DutchArticlesOwnUse
790,button-response,89,369095,11jvo751da2kb225zwxpkc4z9dk88dkk,ne vrucht,1,DutchArticlesOwnUse
743,button-response,90,369896,11jvo751da2kb225zwxpkc4z9dk88dkk,ne zaal,1,DutchArticlesOwnUse
758,button-response,91,370713,11jvo751da2kb225zwxpkc4z9dk88dkk,ne mand,1,DutchArticlesOwnUse
725,button-response,92,371499,11jvo751da2kb225zwxpkc4z9dk88dkk,ne kin,1,DutchArticlesOwnUse
723,button-response,93,372280,11jvo751da2kb225zwxpkc4z9dk88dkk,ne plicht,1,DutchArticlesOwnUse
689,button-response,94,373027,11jvo751da2kb225zwxpkc4z9dk88dkk,ne poort,1,DutchArticlesOwnUse
805,button-response,95,373896,11jvo751da2kb225zwxpkc4z9dk88dkk,ne gloed,1,DutchArticlesOwnUse
2927,button-response,2,23032,164otkvjpewdry2zlr84g70b9aj68ug9,Hand,1,GermanArticles
1085,button-response,3,24173,164otkvjpewdry2zlr84g70b9aj68ug9,Brust,1,GermanArticles
1663,button-response,4,25892,164otkvjpewdry2zlr84g70b9aj68ug9,Schaum,2,GermanArticles
1344,button-response,5,27290,164otkvjpewdry2zlr84g70b9aj68ug9,Boot,2,GermanArticles
1383,button-response,6,28729,164otkvjpewdry2zlr84g70b9aj68ug9,Fleck,1,GermanArticles
1428,button-response,7,30210,164otkvjpewdry2zlr84g70b9aj68ug9,Platz,0,GermanArticles
1396,button-response,8,31659,164otkvjpewdry2zlr84g70b9aj68ug9,Uhr,1,GermanArticles
1957,button-response,9,33673,164otkvjpewdry2zlr84g70b9aj68ug9,Brot,2,GermanArticles
1495,button-response,10,35222,164otkvjpewdry2zlr84g70b9aj68ug9,Knie,1,GermanArticles
1691,button-response,11,36966,164otkvjpewdry2zlr84g70b9aj68ug9,Lohn,2,GermanArticles
5139,button-response,12,42159,164otkvjpewdry2zlr84g70b9aj68ug9,Beil,0,GermanArticles
1906,button-response,13,44121,164otkvjpewdry2zlr84g70b9aj68ug9,Mund,1,GermanArticles
1598,button-response,14,45774,164otkvjpewdry2zlr84g70b9aj68ug9,Hemd,2,GermanArticles
1232,button-response,15,47060,164otkvjpewdry2zlr84g70b9aj68ug9,Pflicht,1,GermanArticles
1571,button-response,16,48684,164otkvjpewdry2zlr84g70b9aj68ug9,Strand,2,GermanArticles
1496,button-response,17,50236,164otkvjpewdry2zlr84g70b9aj68ug9,Kunst,1,GermanArticles
2345,button-response,18,52638,164otkvjpewdry2zlr84g70b9aj68ug9,Glut,0,GermanArticles
3588,button-response,19,56279,164otkvjpewdry2zlr84g70b9aj68ug9,Nacht,0,GermanArticles
2164,button-response,20,58498,164otkvjpewdry2zlr84g70b9aj68ug9,Kinn,1,GermanArticles
1478,button-response,21,60034,164otkvjpewdry2zlr84g70b9aj68ug9,Tür,0,GermanArticles
4230,button-response,22,64317,164otkvjpewdry2zlr84g70b9aj68ug9,Deich,0,GermanArticles
1774,button-response,23,66146,164otkvjpewdry2zlr84g70b9aj68ug9,Licht,2,GermanArticles
1619,button-response,24,67820,164otkvjpewdry2zlr84g70b9aj68ug9,Quiz,0,GermanArticles
1233,button-response,25,69105,164otkvjpewdry2zlr84g70b9aj68ug9,Frucht,1,GermanArticles
1957,button-response,26,71117,164otkvjpewdry2zlr84g70b9aj68ug9,Stern,0,GermanArticles
1089,button-response,27,72261,164otkvjpewdry2zlr84g70b9aj68ug9,Wurst,0,GermanArticles
7556,button-response,28,79871,164otkvjpewdry2zlr84g70b9aj68ug9,Pfahl,0,GermanArticles
1743,button-response,29,81669,164otkvjpewdry2zlr84g70b9aj68ug9,Saal,1,GermanArticles
16739,button-response,30,98463,164otkvjpewdry2zlr84g70b9aj68ug9,Sicht,2,GermanArticles
11995,button-response,31,110513,164otkvjpewdry2zlr84g70b9aj68ug9,Front,0,GermanArticles
1446,button-response,32,112014,164otkvjpewdry2zlr84g70b9aj68ug9,Stadt,1,GermanArticles
1242,button-response,33,113309,164otkvjpewdry2zlr84g70b9aj68ug9,Bahn,1,GermanArticles
6224,button-response,34,119590,164otkvjpewdry2zlr84g70b9aj68ug9,Berg,1,GermanArticles
1752,button-response,35,121396,164otkvjpewdry2zlr84g70b9aj68ug9,Park,2,GermanArticles
7895,button-response,36,129345,164otkvjpewdry2zlr84g70b9aj68ug9,Horn,0,GermanArticles
1355,button-response,37,130752,164otkvjpewdry2zlr84g70b9aj68ug9,Schiff,2,GermanArticles
2654,button-response,38,133459,164otkvjpewdry2zlr84g70b9aj68ug9,Baum,0,GermanArticles
1780,button-response,39,135291,164otkvjpewdry2zlr84g70b9aj68ug9,Steak,0,GermanArticles
1683,button-response,40,137030,164otkvjpewdry2zlr84g70b9aj68ug9,Spur,1,GermanArticles
2520,button-response,41,139605,164otkvjpewdry2zlr84g70b9aj68ug9,Chor,2,GermanArticles
7836,button-response,42,147496,164otkvjpewdry2zlr84g70b9aj68ug9,Ohr,2,GermanArticles
